Ensembl.Gene.ID	Mouse_E7.5	Mouse_E8.5	Mouse_E9.5	Mouse_E10.5	Mouse_E12.5	Mouse_E14.5	Mouse_E16.5	Mouse_E18.5
ENSMUSG00000089992	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000090000	31.3414495227817	34.8157130663148	34.3760847364255	34.0205210808967	37.9887411382034	37.5307183754201	39.5333963880617	34.8962474452882
ENSMUSG00000090019	2.32946717293691	2.32946717293691	2.32946717293691	2.32946717293691	2.29739670999407	2.32946717293691	2.32946717293691	2.47083727425386
ENSMUSG00000090035	5.18436274820994	6.0314296102626	6.2585711936311	6.04538128309082	5.70113830298747	7.20375941423696	6.95234656342809	7.39346165785009
ENSMUSG00000090053	2.16595009105185	2.17096028415452	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000090061	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.55797116255486	2.16595009105185	2.21913894413569
ENSMUSG00000090063	2.24751903323789	2.20890800148871	2.29739670999407	2.49666109780322	4.8065441981074	2.92310165139408	2.31337636781057	2.29739670999407
ENSMUSG00000090066	2.20508357017957	2.21273906577767	2.25792880961226	2.39357442705075	2.77021893622185	8.96932862422807	14.5328928237792	20.8214696870709
ENSMUSG00000090069	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000090071	2.16595009105185	2.16595009105185	2.16595009105185	2.18353652914128	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000090083	26.4769799264004	27.0645657162064	26.5075850078278	26.1124635196302	22.6274169979695	20.2170416682215	17.7839020213364	14.9285278645889
ENSMUSG00000090084	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	8.33972608672897	10.1085208341108	11.7941537383288
